,track_fma_id,track_spot_id,time_signature,time_sig_confidence,tracks_id,track_name,artist_name,album_name,track_bit,track_top_genre
825,84799,3HJqAOk2Gt7qZoYwLsEM6V,4,0.213,125825,Gondola Blue,Blue Dot Sessions,Towboat,320000,Instrumental
826,84800,6H0R9AHCILNqFm3E5iDDLd,4,1.0,125826,Theme,Blue Dot Sessions,Towboat,320000,Instrumental
827,84801,1KXEseb1P77JcAc1gR99bn,3,0.535,125827,Transit Alias,Blue Dot Sessions,Towboat,320000,Instrumental
828,84901,7JNMS47u28RS87Di2TcfK4,4,0.592,126014,Domina Transit,Blue Dot Sessions,Pecan Grove,320000,Instrumental
829,84902,48P68YH9nENZSAcWmiXQqW,4,0.514,126015,Flower,Blue Dot Sessions,Pecan Grove,320000,Instrumental
830,84903,2F2irYDL9uMrBPoDfiMh5x,4,1.0,126016,Midday,Blue Dot Sessions,Pecan Grove,320000,Instrumental
831,84904,6drykaxyBST9haHobOwxgO,4,1.0,126017,Pickers,Blue Dot Sessions,Pecan Grove,320000,Instrumental
832,84905,2EvCryWBOsiNxTBZroeWCe,4,0.964,126018,Tripoli,Blue Dot Sessions,Pecan Grove,320000,Instrumental
833,85073,1qvuXLKcWd2Pj7aqYb36wW,4,0.979,126214,Andelo,Blue Dot Sessions,Pacha Faro,320000,Instrumental
834,85074,1GZ67ryKbNI8XvyLnS6iMd,4,0.99,126215,Cab Ride,Blue Dot Sessions,Pacha Faro,320000,Instrumental
835,85075,3K5maPVSEndaibW7CaoKAH,4,0.587,126216,Cach,Blue Dot Sessions,Pacha Faro,320000,Instrumental
836,85077,6YM2lpVRXpvJh50SJmI6JZ,4,0.451,126218,La Focsa,Blue Dot Sessions,Pacha Faro,320000,Instrumental
837,85078,6NTSTCtAP1QlNUSLmN3fVD,4,1.0,126219,Minutes,Blue Dot Sessions,Pacha Faro,320000,Instrumental
838,85079,17UuoflpO7ylHvDdfU0k6X,4,1.0,126220,Monder,Blue Dot Sessions,Pacha Faro,320000,Instrumental
839,85088,7Aarf2gH53UNFRMOBxjc4y,4,0.668,126229,Javan,Blue Dot Sessions,Textiles,320000,Instrumental
840,85089,1JDuXk1RdbZKwaqTnf9NVO,4,0.746,126230,Mosic,Blue Dot Sessions,Textiles,320000,Instrumental
841,85091,17WrGtYiA3yxri2OvTQ3KR,3,0.55,126232,Thread Indigo,Blue Dot Sessions,Textiles,320000,Instrumental
842,85092,5ii331U1WBxeIEM9bANynh,5,0.168,126233,Thread Magenta,Blue Dot Sessions,Textiles,320000,Instrumental
843,85093,7kRAr8JnWkN1U2zYwaCk6Y,3,0.938,126234,Three for Julia,Blue Dot Sessions,Textiles,320000,Instrumental
844,85108,4iMsz2jWBGWfBvZqKALR9V,4,0.567,126276,Lights Out,Blue Dot Sessions,Textile Caramb,320000,Instrumental
845,85109,7EHZx26MVYJBfVR0GJR3RY,4,0.979,126283,On Three Legs,Blue Dot Sessions,Textile Caramb,320000,Instrumental
846,85110,5EZdal8kfG6YSACQ5b60eP,4,1.0,126289,Thread Caramb,Blue Dot Sessions,Textile Caramb,320000,Instrumental
847,85111,4ZteLXz4D0RCKE81aFPdn3,1,0.245,126290,Thread Ceylon,Blue Dot Sessions,Textile Caramb,320000,Instrumental
848,85112,2LUOFNE5MicJDrtcsNhK1a,4,0.888,126291,Thread Jessup,Blue Dot Sessions,Textile Caramb,320000,Instrumental
849,85194,1CUKFoiKkbv037b83WCO0Z,4,0.981,126398,Spirituals,Shy Kids,Lofty !,253650,Pop
850,85197,6m5xRUAyMP8oLRu0N5tmy2,3,0.913,126401,Flow Thru Another,Shy Kids,Lofty !,259408,Pop
851,85198,6yd1zC3C4FeBI1TLHBRSFv,3,0.03,126402,Baldwin,Shy Kids,Lofty !,256730,Pop
852,85199,1HfSA9VhmeI6vVSHbg2n9E,3,1.0,126403,Forest Friends,Shy Kids,Lofty !,259400,Pop
853,85200,7sFZ2zRjtTfIyiYlwMjpXz,4,0.986,126404,Which Wine?,Shy Kids,Lofty !,248534,Pop
854,85202,6KsMOXaD0ZAzFjCFt29ySQ,4,1.0,126406,Noodie,Shy Kids,Lofty !,274139,Pop
855,85203,0O5n9bdhO9JXh7vDEPQZRj,4,0.834,126407,Junk Mail,Shy Kids,Lofty !,253507,Pop
856,85204,4fCQ0CzagMoqV70sEcAtJy,4,0.676,126408,A Simple Shroud,Blue Dot Sessions,Ray Catcher,320000,Instrumental
857,85205,7lcHRGQmA47bKCDXTlllR6,3,0.172,126409,Catcher Textile,Blue Dot Sessions,Ray Catcher,320000,Instrumental
858,85206,6ZzBadnfYkI1IUCNfz2DLU,4,1.0,126410,Chase and We Follow,Blue Dot Sessions,Ray Catcher,320000,Instrumental
859,85207,01xvY2K7BdrJuSLxVCOazt,4,1.0,126411,Chromium Blush,Blue Dot Sessions,Ray Catcher,320000,Instrumental
860,85209,2XzqwJEKtmqT19hAwwenAO,4,0.871,126413,Reflectors,Blue Dot Sessions,Ray Catcher,320000,Instrumental
861,85262,536FXwwGVnFKnaBOWUNI6M,3,1.0,126489,Friends All Around,Nate Maingard,The Wild land,271337,Folk
862,85263,5d6WjspONEDD3x8F1dfylp,4,0.758,126490,Just Like You,Nate Maingard,The Wild land,240528,Folk
863,85264,5cOusYgf7MFD5p3hzqnHXz,4,1.0,126491,I Will Devour,Nate Maingard,The Wild land,249426,Folk
864,85327,4ShdwpFu9nAnBw5mhfi7IE,4,1.0,126584,Touch The Send,Maxim Kornyshev,Green World,320000,Instrumental
865,85328,2QobIdpj7vJwwQyhTSBRIm,4,1.0,126585,Autumnal Time,Maxim Kornyshev,Green World,320000,Instrumental
866,85329,0CZtuUS4PqhVCslR2WBKZ4,4,1.0,126586,The Mountain Breeze of Nostalgia,Maxim Kornyshev,Green World,320000,Instrumental
867,85330,3VQX2i4b0FWJuuLiGTgAsv,4,1.0,126587,After Midnight,Maxim Kornyshev,Green World,320000,Instrumental
868,85331,2NF1rD5lRz7avH7lK8Uz1c,4,0.95,126588,Look Out The Window At The Rain,Maxim Kornyshev,Green World,320000,Instrumental
869,85332,00GN7XJ9jrD4lMzsvpfWDw,4,1.0,126589,The Galactic Cluster In A Burning Fireplace,Maxim Kornyshev,Green World,320000,Instrumental
870,85394,0woCkjwjWQiM81YAY0lNsK,4,1.0,126666,Graceland Cemetery,Sleep Out,Not Even Dust,320000,Rock
871,85397,7ITU6oO7bVDiInhxreVWrW,4,0.807,126669,Lake On Draft,Sleep Out,Not Even Dust,320000,Rock
872,85398,63tsXRVJnfJFNPPwaVxqTQ,4,1.0,126670,Not Even Dust,Sleep Out,Not Even Dust,320000,Rock
873,85399,54FJGLnS6DGlaEZSNNqRhv,4,1.0,126671,Ross Sea Party,Sleep Out,Not Even Dust,320000,Rock
874,85401,435xJBnNDBU6yChIBOeIQP,4,1.0,126673,To Ruin,Sleep Out,Not Even Dust,320000,Rock
875,85402,50arqt28qVqzt4WS1SH3rd,4,1.0,126674,We Keep The Same Hours,Sleep Out,Not Even Dust,320000,Rock
876,85403,55rx4pFDtvGRq5ECA5zc1H,4,0.904,126675,You Look Pale,Sleep Out,Not Even Dust,320000,Rock
877,85404,3wYqAbeFWu0S8GuL3QwNhJ,4,0.983,126676,You Wouldn't Lie To Me,Sleep Out,Not Even Dust,320000,Rock
878,85429,3W1LLbuei6KpacAX1BNDl4,4,0.127,126716,Slow Slow Sky,Blue Dot Sessions,Feathers,320000,Instrumental
879,85430,1S6tTesdg8PyLbkICnsKfB,3,1.0,126717,Nuthatch,Blue Dot Sessions,Feathers,320000,Instrumental
880,85431,6TWNplrvcv4PEtNsz1f1w7,3,1.0,126718,Jackbird,Blue Dot Sessions,Feathers,320000,Instrumental
881,85432,09E6MSRw01vDLmQxT7wHhG,4,0.889,126719,Cottonwoods,Blue Dot Sessions,Feathers,320000,Instrumental
882,85433,2qWI21IaMXK7h28TuR1XOl,4,1.0,126720,Blue Jay,Blue Dot Sessions,Feathers,320000,Instrumental
883,85515,1wrEiEw5PEGUJv2pu1eLEu,4,0.989,126882,Heliotrope,Blue Dot Sessions,Aeronaut,320000,Instrumental
884,85516,0vTJ3TkcMZSddgcpa7XvFH,4,0.948,126883,In Paler Skies,Blue Dot Sessions,Aeronaut,320000,Instrumental
885,85518,4RV81PhlmtV8FVVwNAhJeg,4,1.0,126885,The Envelope,Blue Dot Sessions,Aeronaut,320000,Instrumental
886,85519,6OCZkkWtLOX37XkS72c4O5,4,1.0,126886,The Zeppelin,Blue Dot Sessions,Aeronaut,320000,Instrumental
887,85520,12XxtbIIdvDlQjpwEbcNMg,4,1.0,126887,Vittoro,Blue Dot Sessions,Aeronaut,320000,Instrumental
888,85604,3bF6MLuq6Z6CD48GhsgLQT,3,0.469,126979,Listening for Sounds,Vio/Mire,Maine songs,235145,Folk
889,85678,12D9JqOFAz6oRYNQTslj9U,4,0.861,127066,Mirror,Robin Mitchell,Dust,254721,Folk
890,85772,3PTl3k3Hyxcm31AjUNln07,4,0.98,127180,Le Paradis,Wintermitts,Oceans,245622,Pop
891,85774,43lznyQ2uXOisVF0P440mJ,4,0.848,127182,Springtime,Wintermitts,Oceans,256528,Pop
892,85775,2wjwxyrvmmIx9h6eME2t9J,4,1.0,127183,Birds,Wintermitts,Oceans,239243,Pop
893,85776,0SiE1loISGsUGWCzPe7IWx,4,0.997,127184,I Saw A Ghost,Wintermitts,Oceans,255420,Pop
894,85778,5Wcs5WBXTYtR1Z1az6jJ6R,4,1.0,127186,People Of The Eternal Sun,Wintermitts,Oceans,255556,Pop
895,85779,2Hu3tXmi3Cc0JTZWCiZxKd,4,0.909,127187,Careful,Wintermitts,Oceans,258818,Pop
896,85780,1lj7Bwx3N8vTInw2lCzwwy,4,0.996,127188,Basquiat,Wintermitts,Oceans,277571,Pop
897,85781,6thmLT1FqCHHmSBz5DGhRs,4,1.0,127189,A La Fraîche,Wintermitts,Oceans,238856,Pop
898,85783,0dMO49qwu1LXCdE6B0VAMl,4,0.844,127191,Hvis du ser mig går det skidt,Stærosaurus,Alt er vigtigt,251750,Folk
899,85784,0nBZh2N9cJUVeCKDJIoZBU,4,0.659,127192,Højt op,Stærosaurus,Alt er vigtigt,229464,Folk
900,85786,6Ek0qdIeow7UNDKmNy3jYR,3,0.825,127194,Mareridt,Stærosaurus,Alt er vigtigt,242237,Folk
901,85865,3Q6IWvMQgthDDHrXJNXBHh,3,1.0,127277,Chasy Trapman,Myndra,Songs From Your Collarbone,271995,Pop
902,85866,1iRNbJr87S8QCKj8raH2Ob,4,0.614,127278,Distant Lover,Myndra,Songs From Your Collarbone,258188,Pop
903,85868,0eAXqDwScGfE87alMd1d0B,3,0.95,127280,Muscle Memory,Myndra,Songs From Your Collarbone,247025,Pop
904,85869,20UPVryHNlbyj3jpRHwMsk,4,0.992,127281,Magic Tool,Myndra,Songs From Your Collarbone,258348,Pop
905,85873,2VvJmoHunLLLdfPmw4b1Gu,4,0.992,127285,Oceans Now,Myndra,Songs From Your Collarbone,274193,Pop
906,85874,3N6OOJ6nuwafizAP67fw3X,3,1.0,127286,Napapiiri,Myndra,Songs From Your Collarbone,263775,Pop
907,85876,5aa1zd4C0fwTDkngvRf8vl,3,0.44,127288,Colloquial,Myndra,Songs From Your Collarbone,257893,Pop
908,85878,1cDAQzSSMdz9lra2MH7l3H,4,0.814,127290,Bruxelles,Myndra,Songs From Your Collarbone,266827,Pop
909,85882,3D0YNVLm9LmHjeMXAi3dXE,4,0.977,127294,Autopsy,"Oh Yeah, the Future",New brave face,277898,Pop
910,85883,2Bc9SPoxHu4BApg2d011b7,4,0.65,127295,Hungry,"Oh Yeah, the Future",New brave face,282705,Pop
911,85884,1AjHzCvNpc8LkgGk1XhWfv,4,1.0,127296,First Glance,"Oh Yeah, the Future",New brave face,262888,Pop
912,85886,4uQ0TVYhCBBCTw6VjCSWNK,4,0.744,127298,Lovedreams,"Oh Yeah, the Future",New brave face,258904,Pop
913,85887,7hZIgLYC7y55zEFbWia8ta,4,1.0,127299,With the Summer,"Oh Yeah, the Future",New brave face,272608,Pop
914,85888,2iG1djO5Xyx5jcFqL2yhCQ,5,1.0,127300,Lackadaisical,"Oh Yeah, the Future",New brave face,277520,Pop
915,85889,3BLAiV4orKjbRMEuulRStL,4,0.81,127301,New Brave Face,"Oh Yeah, the Future",New brave face,261803,Pop
916,85890,7wzpI9X6OGZvsPB2SV10r1,4,0.879,127302,Roundtrip,"Oh Yeah, the Future",New brave face,265831,Pop
917,85891,7gRgBs06rnghTwukyEjjer,3,0.846,127303,Snowday,"Oh Yeah, the Future",New brave face,254608,Pop
918,86074,1tz7VTzIOzUXApyN7CXOU5,4,0.973,127497,In Other Times,Blue Dot Sessions,Darby,320000,Instrumental
919,86075,3Y5Vu7vR5rLGhqw1zGjeeP,4,1.0,127498,Scratcher,Blue Dot Sessions,Darby,320000,Instrumental
920,86076,3N2Eq8RmgW9R726tGapeXZ,4,1.0,127499,Stale Case,Blue Dot Sessions,Darby,320000,Instrumental
921,86120,7ADJ6afWN5PY9ReDD9ahTQ,4,0.99,127559,High Hopes,Droopies,Droopies,320000,Rock
922,86161,4D2QiURx29xfm08FFt8FCO,1,1.0,127648,Bkls,Blue Dot Sessions,Simple Machines,320000,Instrumental
923,86163,3KybTf6H7ph92eVPQftuG8,4,0.783,127661,Krok,Blue Dot Sessions,Simple Machines,320000,Instrumental
924,86164,7cQBvGfMCbWWX5dkJ6dNFy,3,0.271,127662,Gtks,Blue Dot Sessions,Simple Machines,320000,Instrumental
925,86165,28jtC8puTs7tDaHgKDTL49,4,0.772,127663,Drch,Blue Dot Sessions,Simple Machines,320000,Instrumental
926,86277,7sYYDC4HDrhwW9TlUbxYee,4,1.0,127804,Starlight,Psychadelik Pedestrian,Fifteen,256000,Electronic
927,86279,6i4XkgnWbJklFCCp3IECFe,4,0.895,127806,The Dead Of Night,Psychadelik Pedestrian,Fifteen,256000,Electronic
928,86423,4rqNxJ94Qqt3nWLHck22Ix,3,0.967,127996,Labyrinth,Sergey Cheremisinov,Forgotten Stars,320000,Instrumental
929,86648,6QJ8XZHftOuN6O4ZSDYqat,4,0.792,128469,The Shoes They Wear,Blue Dot Sessions,Delray,320000,Instrumental
930,86649,7i7oU4To1mVXh3tw8jGHpF,4,1.0,128470,Over the Fence,Blue Dot Sessions,Delray,320000,Instrumental
931,86650,5BsAlCsrNAahjWE6RcqOor,4,1.0,128471,Flattered,Blue Dot Sessions,Delray,320000,Instrumental
932,86651,5cu9QlZmYlIzQek5XFackb,5,0.378,128472,At All Ends,Blue Dot Sessions,Delray,320000,Instrumental
933,86652,7kNk5ma4HXONkm74RllMN8,4,1.0,128473,A Burst of Light,Blue Dot Sessions,Delray,320000,Instrumental
934,86956,3HizWI9ZG9O8SztKDZu8k4,4,0.681,128816,The big out there,krackatoa,The Big out there,320000,Instrumental
935,86985,6TP7shph4rGWNJcYonuDGE,4,0.685,128845,XI,Jaan Patterson,Music for Shadows,320000,Experimental
936,87133,1vOUSLsbvy0tLJoJbWNYhl,4,0.538,129039,Parade Shoes,Blue Dot Sessions,Arc and Crescent,320000,Instrumental
937,87134,4VL5pZ1xxtVpo1ydPzb12F,4,1.0,129040,Slow Strutt,Blue Dot Sessions,Arc and Crescent,320000,Instrumental
938,87135,2pBmpx36kkj7AbnsaXenT7,5,0.383,129042,Third in Line,Blue Dot Sessions,Arc and Crescent,320000,Instrumental
939,87136,4mdXv8dSrKK61CHMJsOJOr,1,0.673,129043,When We Set Out,Blue Dot Sessions,Arc and Crescent,320000,Instrumental
940,87140,5r5WGlqDFmwKV5HJKGESW2,4,1.0,129048,Hanuman,Total Unicorn,Relaxation,256000,Pop
941,87145,07TexqM2EvnUujtXg7ypop,4,0.884,129053,Approaching the Surface,Total Unicorn,Relaxation,320000,Pop
942,87147,2GpUQW6iEpFtOEMK9KHXYN,4,0.933,129055,Xtal Saturation,Total Unicorn,Relaxation,320000,Pop
943,87180,6rvDCQQSLJ5tJ7ysc6xlGp,4,1.0,129088,Vodka And Beer,The Vivisectors,Happy Halloween,320000,Rock
944,87181,3RcNgObB2R1oUZ76svW0PH,4,0.963,129089,Loco Banana,The Vivisectors,Happy Halloween,320000,Rock
945,87182,3Q50xNeddSynUezqdwibXG,4,0.787,129090,Happy Halloween,The Vivisectors,Happy Halloween,320000,Rock
946,87183,0YNmdsFLDrFr2aF6aZja0C,4,0.962,129091,Cemetery Dance,The Vivisectors,Happy Halloween,320000,Rock
947,87184,5rdEexnpmbQQFww4yZbhDe,4,0.925,129092,Beach Boogie,The Vivisectors,Happy Halloween,320000,Rock
948,87185,1kIXm9llkONaIaCGWVbQXo,4,0.916,129093,Duane Stomp,The Vivisectors,Happy Halloween,320000,Rock
949,87186,2UMtLvnRPFjUCXZzRGdfhl,4,0.995,129094,Tsunamy,The Vivisectors,Happy Halloween,320000,Rock
950,87187,6h0iv2XXeeT5WbWXKusPJz,4,1.0,129095,Cowboy Surfer,The Vivisectors,Happy Halloween,320000,Rock
951,87188,7fEPK0ZIW6n3OFd9l9PFXG,4,0.963,129096,Black Angel,The Vivisectors,Happy Halloween,320000,Rock
952,87189,6UlEsXdsEW1j5iboDMok5Q,4,1.0,129097,Blood On Pavement,The Vivisectors,Happy Halloween,320000,Rock
953,87190,0cMN5Uyoep8lfSW0wbPOIC,4,0.811,129098,One Is Always Right,The Vivisectors,Happy Halloween,320000,Rock
954,87272,38jfWU3eNgXkHTtByYeFjD,4,1.0,129184,Great is the Contessa,Blue Dot Sessions,The Contessa,320000,Instrumental
955,87273,6wZHar4H4dwkoGZZspYbMW,4,0.883,129185,Headlights/Mountain Road,Blue Dot Sessions,The Contessa,320000,Instrumental
956,87275,2oGgLiRo0ehyfM6SgZ4GA5,4,0.769,129187,Paving Stones,Blue Dot Sessions,The Contessa,320000,Instrumental
957,87276,2kZSDCdWR6fqDLOnHKpbLK,4,0.886,129188,Threads and Veils,Blue Dot Sessions,The Contessa,320000,Instrumental
958,87277,3pJmGPFfLGiW4JSjtLlumG,4,0.079,129189,When the Guests Have Left,Blue Dot Sessions,The Contessa,320000,Instrumental
959,87278,44nqcZp3q8nDBo3mgmdG16,4,0.901,129190,Wisteria,Blue Dot Sessions,The Contessa,320000,Instrumental
960,87350,7gq4lbJ95wyNLMuhpBjxdK,4,0.94,129268,Under The Sea,The IMG,Kaleidoscope,320000,Rock
961,87427,6LRJwlS7nLb5o0CeexFG7h,4,1.0,129392,To The Wind,A la Mode,A la mode,246527,Pop
962,87428,4s8gG17GKagFiCCxCMPWTg,3,1.0,129393,New Leaves,A la Mode,A la mode,259123,Pop
963,87645,1FDFeqz3BK33aDqso1zenk,4,1.0,129683,Child of the 70's,Derek Clegg,Lightning In A Bottle,262222,Folk
964,87656,141e2wrNmq9NINYNNYfMgV,4,0.921,129694,The One We Love the Most,Derek Clegg,Lightning In A Bottle,268857,Folk
965,87657,0xhmVrWejwAmBzlnZcjj0q,4,0.949,129695,All of My Love Resides in Paris,Derek Clegg,Lightning In A Bottle,272045,Folk
966,87658,1hVjvv67BuOD8UXN9AHLjw,4,0.972,129696,Laws,Derek Clegg,Lightning In A Bottle,256256,Folk
967,87852,5vByK67HRRppgHYp2y39ii,4,0.489,129962,Lights Up,Pipe Choir,Pipe Choir,192000,Rock
968,87856,1OzEZ4PRwjPpgC758tWJZP,4,0.971,129968,Infinite Light,Pipe Choir,Pipe Choir,192000,Rock
969,87857,3J8yP8McXZKLriStDkbTAk,4,0.907,129969,Sonzis FM,Pipe Choir,Pipe Choir,192000,Rock
970,87858,6OlKRAt8TmcQZQMeG2FiuZ,3,0.378,129970,On Axis,Pipe Choir,Pipe Choir,192000,Rock
971,87860,3u9O4N5WMm8jTcW4nT2m1J,3,1.0,129972,Mettle,Pipe Choir,Pipe Choir,192000,Rock
972,87861,4tH0fqO88EZFn5aayDBXbP,4,1.0,129973,Savior,Pipe Choir,Pipe Choir,192000,Rock
973,87885,7AkdJmhq0ADNh7BkrKVulY,4,0.973,129997,Bright Sunny End,springtide,Just Before April,256000,Rock
974,87897,7ijemcFgwk4NJkMKKOLGrn,4,1.0,130016,A Sport & A Pastime,Camden,Camden,128000,Rock
975,88095,6uME0FAisQ51JpD55IiVEg,4,0.71,130265,Show The Way,Rockit Maxx,Show the Way,320000,Pop
976,88444,5qI84CNP65tJjJKwOWTduj,4,0.296,130702,Deero,G8,Run With It,320000,Hip-Hop
977,88451,78xM90TvNR3UyiGeWVesIL,4,1.0,130709,Silly Guy,Jimmy & The Threats,Picking Fights & Blowing Kisses,320000,Hip-Hop
978,88452,21M8mL21nWfePpfeMfNdGv,4,1.0,130710,This Party,Jimmy & The Threats,Picking Fights & Blowing Kisses,320000,Hip-Hop
979,88453,3hDGIxnoYLvCpPLPcIk8lm,4,0.996,130711,Twenty Somethin',Jimmy & The Threats,Picking Fights & Blowing Kisses,320000,Hip-Hop
980,88651,2zM9vP9uuDzlbCUPbXcr5s,4,0.944,130929,Charcoal Lines,Blue Dot Sessions,Sketchbook,320000,Instrumental
981,88652,2ustm74t50IShcirH65f64,4,0.894,130930,Contrarian,Blue Dot Sessions,Sketchbook,320000,Instrumental
982,88653,3UEuE854dA2sxS5WTKDL4f,4,1.0,130931,Diagram K,Blue Dot Sessions,Sketchbook,320000,Instrumental
983,88655,2oxtp7LxsXMvnegmYv9xbs,4,0.991,130933,That River Wide,Blue Dot Sessions,Sketchbook,320000,Instrumental
984,88656,2u7voU3PSuAYi3iTcctqWB,4,0.935,130934,The Terrarium,Blue Dot Sessions,Sketchbook,320000,Instrumental
985,88662,24NaPHH68Blr9YP3Fxojn0,3,0.864,130940,Ma petite est comme l'eau,La Cantine Boga,La Cantine Boga,251272,Folk
986,88701,29PR465CcJaFzmJ3kjmvHb,4,0.804,130986,"Doctor, what has Cesuacantho to do with this?",Jaan Patterson,"Doctor, what has Cesuacantho to do with this?",320000,Experimental
987,88703,0tn08xhcyY3QVUi2fUDntK,3,0.43,130988,3rd Chair,Blue Dot Sessions,Lathe,320000,Instrumental
988,88704,1gKFPc3JTNX6Mw6zUU5Jhk,4,1.0,130989,4th Chair,Blue Dot Sessions,Lathe,320000,Instrumental
989,88705,2BUQ5MBygq7NTGmYpZ0iST,4,0.226,130990,Between Stones,Blue Dot Sessions,Lathe,320000,Instrumental
990,88707,13eIasR26FsE1U4HoZAugs,4,0.917,130992,Petra,Blue Dot Sessions,Lathe,320000,Instrumental
991,88708,4I0ATBic2hshvte9LwwnaT,4,1.0,130993,Turning,Blue Dot Sessions,Lathe,320000,Instrumental
992,88927,3EC1ovm0IuOKiEB4mq4ZZp,4,0.962,131292,Anywhere Else,springtide,Just Before April,256000,Rock
993,89339,6sAstXtGgq8hG40ZP0i7LL,4,1.0,131787,Aurora,Pranavibes,Explorations,320000,Instrumental
994,89341,17cxgsXrVQYUr0joMnsJUQ,4,1.0,131789,Dream & Bass,Pranavibes,Explorations,320000,Instrumental
995,89344,7srckuD7NX4raaCk1c4yCG,3,0.762,131792,Invitation,Pranavibes,Explorations,320000,Instrumental
996,89345,3MSr3dSXipXTF5uZEwRlJz,4,1.0,131794,Shanti,Pranavibes,Explorations,320000,Instrumental
997,89346,0xeVCwnfwMM80XJpL3xfab,4,0.998,131795,Back to Far West,Pranavibes,Explorations,320000,Instrumental
998,89348,3ghYImAAxjkTxVbO93WHYj,4,0.989,131797,Transe animale,Pranavibes,Explorations,320000,Instrumental
999,89498,4dL0vsLVZRBmJXuj52hpMs,4,1.0,131978,Cena slobode,Nafta,Samo senke prolaze,320000,Rock
1000,89500,3UI6wOOyggupbOhZvZKBE6,5,1.0,131980,Petite Route,Zé Trigueiros,Bear With Me,256000,Instrumental
1001,89502,6sAOPdcVHpMbLzkuhD5YlX,4,0.568,131982,Shetland Chords,Zé Trigueiros,Bear With Me,256000,Instrumental
1002,89503,08XOVjEDG7r3hLiFOiKDiG,4,1.0,131983,Terra e Mar,Zé Trigueiros,Bear With Me,256000,Instrumental
1003,89504,3dJ0R0TENKseTobw2YqEa2,5,0.772,131984,Dia Inteiro,Zé Trigueiros,Bear With Me,256000,Instrumental
1004,89505,1ZjMG8kBAD2diDtNShvqgA,4,1.0,131985,Big Road of Burravoe,Zé Trigueiros,Bear With Me,256000,Instrumental
1005,89665,35estt5lTjw7VTEDRcEj4q,4,0.943,132171,Color Blindness,Ulises Lima,7,271319,Rock
1006,90283,4iyd3hESZ5Ca7RplJCXG6B,4,1.0,132914,The Heart Of The Mountain (piano cover by heklAa),Release The Long Ships,Wilderness,237668,Rock
1007,90591,4MhiiAJWSuhpRGUtoXQT2K,4,0.901,133273,Sadness,Movie Theater,Love Letter,320000,Rock
1008,90592,1fKJQkiPAI6XCQjuEEuate,4,0.994,133274,Fear,Movie Theater,Love Letter,320000,Rock
1009,90593,0txezeDHS8t1gFRSKt6gSy,4,0.947,133275,Regret,Movie Theater,Love Letter,320000,Rock
1010,90594,3DOyN64cgrPJZhZy6wwWZO,4,0.986,133276,Love,Movie Theater,Love Letter,320000,Rock
1011,90993,2nxXBjszVWO2MsEWJBshk6,4,0.922,133729,This Zero Hour,the silence industry,The Hidden Album,256000,Rock
1012,90995,3KhjhqnGTBNwrnl2k4tbHC,3,0.516,133731,With Arms,the silence industry,The Hidden Album,256000,Rock
1013,91040,15Hk0RkMSSziufmCrjyFKR,4,0.857,133793,Angry White American Man,David Rovics,The Other Side,128000,Folk
1014,91045,6UAAu24lN6P2A8cElihVXy,4,1.0,133798,Facebook,David Rovics,The Other Side,128000,Folk
1015,91049,237s6OxynvJ3ABPIEm2Elf,4,1.0,133802,Christmas in a Tent,David Rovics,The Other Side,128000,Folk
1016,91050,3cxx6PbmzoCwGr1xlRvD5z,4,0.972,133803,The Ball is Round,David Rovics,The Other Side,128000,Folk
1017,91080,1ER7XrV2SXT9nZKA2Zkejd,4,1.0,133833,Spare Succulence,gunctrl,Spare Succulence,320000,Rock
1018,91168,6JmoNmqUv0lJKxThLRTw0h,4,0.825,133967,Breaking Dawn,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1019,91169,3BKq7N2YjlqpBaFdjOgjFu,4,1.0,133968,The Journey,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1020,91170,5rcs3EtU8Iq29z2OyxLsyz,4,1.0,133969,Calm Like a Trap,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1021,91173,6qg3TqZ1Gu3ZmKTvWRqopf,4,1.0,133972,To Distant Lands,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1022,91174,3x1IZeyGxtfqEADraPSFjY,4,1.0,133973,The Dream,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1023,91175,11rtTABOd1nvgLI4zfPke1,4,0.842,133974,Bound for Adventure,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1024,91176,4uRE6HgRpg1DW3iR3nNxQ6,5,0.977,133975,Yes She Can,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1025,91177,71y70fT7BEZ2vxc2yX6IQW,4,1.0,133976,Stay in the Light,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1026,91178,7E6qZP5Coh9AG9MWWjmsze,4,1.0,133977,Radioheart,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1027,91179,1tyaYzXKwvHpp3PZKBV089,4,0.958,133978,Improve Yourself,Marcos H. Bolanos,Unchained Melodies Vol.1,320000,Instrumental
1028,91229,1YbvzAz0pYk8K0N2xmDclq,4,1.0,134034,So Unreal,The Spectacular Fantastic,Circling The Sun,320000,Rock
1029,91647,3dgmAkrNM7GXbwY2QBqPR0,4,0.219,134580,Old Allу,Sergey Cheremisinov,Northern City's Secret,320000,Instrumental
